ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
60141,Rajasthan,Jodhpur,Locality_100,Independent House,4,628,451.98,0.72,2021,Semi-furnished,23,2,4,9,7,Medium,Yes,Yes,"Clubhouse, Garden, Pool, Gym, Playground",South,Builder,Ready_to_Move
60142,Jharkhand,Jamshedpur,Locality_98,Villa,3,1639,104.14,0.06,2016,Semi-furnished,20,25,9,6,7,High,No,Yes,"Playground, Pool, Clubhouse, Garden, Gym",South,Owner,Ready_to_Move
60143,Gujarat,Ahmedabad,Locality_431,Independent House,4,4149,116.93,0.03,2019,Unfurnished,29,15,6,5,2,Medium,No,Yes,"Playground, Pool, Gym, Garden, Clubhouse",West,Builder,Ready_to_Move
60144,West Bengal,Durgapur,Locality_6,Independent House,4,1725,215.94,0.13,2014,Unfurnished,22,18,11,6,1,High,Yes,No,Pool,South,Broker,Under_Construction
60145,Punjab,Amritsar,Locality_391,Villa,4,1232,326.94,0.27,1992,Semi-furnished,9,1,33,3,7,High,Yes,No,Playground,East,Owner,Ready_to_Move
60146,Punjab,Amritsar,Locality_284,Apartment,1,579,367.97,0.64,2023,Furnished,4,13,2,7,8,Medium,No,No,"Gym, Garden, Playground",South,Broker,Ready_to_Move
60147,Haryana,Gurgaon,Locality_461,Independent House,3,4610,446.14,0.1,2013,Unfurnished,1,24,12,7,2,Medium,No,No,"Pool, Garden, Gym, Playground, Clubhouse",East,Builder,Ready_to_Move
60148,Madhya Pradesh,Indore,Locality_411,Apartment,1,1887,113.15,0.06,2011,Furnished,10,3,14,3,4,Medium,No,No,"Clubhouse, Garden, Playground, Gym, Pool",East,Owner,Under_Construction
60149,Telangana,Warangal,Locality_59,Villa,5,2090,330.85,0.16,2003,Semi-furnished,6,11,22,6,7,High,Yes,Yes,"Playground, Gym, Garden, Clubhouse",East,Builder,Under_Construction
60150,Haryana,Gurgaon,Locality_352,Apartment,4,3382,180.02,0.05,2005,Unfurnished,30,5,20,5,10,Medium,Yes,Yes,"Pool, Clubhouse, Garden, Gym, Playground",East,Broker,Under_Construction
60151,Gujarat,Ahmedabad,Locality_192,Independent House,4,2160,42.67,0.02,2005,Furnished,23,14,20,1,6,High,Yes,Yes,"Garden, Clubhouse, Pool, Gym, Playground",South,Builder,Ready_to_Move
60152,Uttar Pradesh,Lucknow,Locality_181,Villa,3,3485,481.39,0.14,2000,Semi-furnished,17,29,25,7,3,Medium,No,Yes,"Pool, Clubhouse, Playground, Gym, Garden",East,Owner,Ready_to_Move
60153,Gujarat,Ahmedabad,Locality_54,Villa,1,991,390.52,0.39,2005,Semi-furnished,27,13,20,1,7,Low,No,No,"Gym, Playground, Garden, Clubhouse",West,Owner,Ready_to_Move
60154,West Bengal,Durgapur,Locality_17,Villa,2,949,360.74,0.38,2009,Furnished,17,30,16,8,6,Low,Yes,Yes,Playground,South,Owner,Under_Construction
60155,Tamil Nadu,Chennai,Locality_213,Independent House,2,4793,448.42,0.09,2014,Semi-furnished,29,12,11,1,1,Medium,Yes,Yes,"Clubhouse, Gym, Pool",West,Builder,Under_Construction
60156,Kerala,Kochi,Locality_338,Apartment,1,4975,437.33,0.09,2003,Furnished,0,10,22,6,9,High,Yes,No,"Garden, Clubhouse",South,Broker,Ready_to_Move
60157,Chhattisgarh,Bilaspur,Locality_2,Independent House,2,3583,359.6,0.1,2013,Semi-furnished,8,11,12,9,10,Medium,Yes,No,"Gym, Garden, Playground",North,Owner,Under_Construction
60158,Uttarakhand,Haridwar,Locality_117,Apartment,3,3837,395.74,0.1,2010,Furnished,4,17,15,4,4,Low,No,No,Clubhouse,East,Owner,Under_Construction
60159,Kerala,Kochi,Locality_293,Apartment,5,2676,202.14,0.08,1993,Unfurnished,8,28,32,6,1,Medium,No,Yes,"Gym, Garden, Clubhouse, Playground, Pool",North,Broker,Under_Construction
60160,Punjab,Ludhiana,Locality_13,Independent House,1,4234,316.75,0.07,2008,Unfurnished,5,18,17,7,5,Medium,No,Yes,Gym,West,Owner,Under_Construction
60161,Delhi,Dwarka,Locality_206,Villa,4,3353,498.2,0.15,2018,Semi-furnished,30,29,7,3,6,Medium,Yes,No,"Gym, Clubhouse",East,Builder,Under_Construction
60162,Uttar Pradesh,Lucknow,Locality_58,Apartment,1,3116,221.77,0.07,2014,Furnished,18,22,11,3,7,High,No,No,"Pool, Clubhouse, Garden, Playground, Gym",South,Owner,Ready_to_Move
60163,Uttarakhand,Haridwar,Locality_41,Villa,5,2368,428.33,0.18,2013,Semi-furnished,11,3,12,10,2,Medium,No,Yes,"Pool, Clubhouse, Garden",East,Broker,Ready_to_Move
60164,Jharkhand,Ranchi,Locality_89,Independent House,2,2397,175.76,0.07,2022,Furnished,26,19,3,4,10,Low,Yes,No,"Gym, Pool, Playground, Garden",South,Owner,Under_Construction
60165,Jharkhand,Jamshedpur,Locality_359,Apartment,2,4189,32.24,0.01,2014,Semi-furnished,26,1,11,3,10,High,Yes,No,"Clubhouse, Garden, Gym, Pool",West,Broker,Ready_to_Move
60166,Madhya Pradesh,Indore,Locality_147,Independent House,4,4533,10.48,0.0,1993,Semi-furnished,18,8,32,9,2,Medium,No,No,"Garden, Clubhouse",West,Owner,Ready_to_Move
60167,Delhi,New Delhi,Locality_295,Apartment,5,2294,77.81,0.03,1997,Semi-furnished,27,24,28,6,4,Medium,Yes,No,"Garden, Clubhouse, Pool, Gym",West,Owner,Ready_to_Move
60168,Bihar,Patna,Locality_179,Apartment,3,4378,289.17,0.07,1994,Furnished,11,4,31,8,6,Low,Yes,Yes,"Pool, Playground",West,Broker,Ready_to_Move
60169,Andhra Pradesh,Vijayawada,Locality_492,Independent House,1,4144,72.83,0.02,2003,Unfurnished,29,7,22,7,10,High,No,Yes,"Gym, Clubhouse, Playground, Pool",East,Builder,Under_Construction
60170,Jharkhand,Ranchi,Locality_113,Independent House,4,581,265.27,0.46,2009,Furnished,21,19,16,7,5,Low,Yes,Yes,"Garden, Gym",East,Broker,Under_Construction
60171,Uttarakhand,Haridwar,Locality_218,Villa,2,4846,49.98,0.01,1990,Semi-furnished,25,30,35,2,5,Low,Yes,No,"Gym, Clubhouse, Garden, Pool",North,Broker,Ready_to_Move
60172,Uttar Pradesh,Lucknow,Locality_151,Apartment,1,1603,188.26,0.12,2015,Unfurnished,9,2,10,5,2,Medium,No,Yes,"Clubhouse, Playground, Garden, Gym",North,Broker,Under_Construction
60173,Uttar Pradesh,Lucknow,Locality_135,Apartment,2,1916,47.6,0.02,2000,Semi-furnished,18,26,25,1,2,Medium,Yes,Yes,Playground,South,Broker,Ready_to_Move
60174,Karnataka,Bangalore,Locality_192,Apartment,3,2618,85.57,0.03,2009,Unfurnished,17,27,16,2,3,Medium,No,No,"Playground, Clubhouse, Gym, Garden, Pool",North,Broker,Ready_to_Move
60175,Rajasthan,Jaipur,Locality_24,Apartment,5,3967,138.98,0.04,2020,Semi-furnished,13,21,5,4,4,Medium,Yes,Yes,"Pool, Garden, Gym, Playground",West,Owner,Under_Construction
60176,Chhattisgarh,Bilaspur,Locality_297,Apartment,1,756,412.94,0.55,1992,Semi-furnished,7,4,33,1,8,High,No,Yes,"Pool, Garden",North,Builder,Under_Construction
60177,Delhi,New Delhi,Locality_244,Apartment,5,3490,448.65,0.13,2022,Semi-furnished,17,6,3,8,5,Low,Yes,Yes,Pool,South,Owner,Ready_to_Move
60178,Haryana,Gurgaon,Locality_30,Independent House,4,1979,301.53,0.15,2023,Furnished,13,12,2,8,6,Low,Yes,Yes,"Gym, Playground, Pool, Clubhouse",East,Broker,Under_Construction
60179,Telangana,Warangal,Locality_394,Independent House,3,3338,306.94,0.09,2000,Semi-furnished,1,9,25,2,6,Low,No,Yes,"Pool, Playground, Garden",North,Owner,Ready_to_Move
60180,Jharkhand,Ranchi,Locality_318,Apartment,4,1611,311.74,0.19,2006,Unfurnished,21,4,19,9,10,Medium,Yes,Yes,"Clubhouse, Playground, Pool, Gym, Garden",South,Builder,Ready_to_Move
60181,Haryana,Faridabad,Locality_321,Apartment,2,2916,120.84,0.04,2023,Semi-furnished,6,23,2,1,6,High,No,Yes,"Clubhouse, Gym",North,Builder,Under_Construction
60182,Jharkhand,Jamshedpur,Locality_165,Independent House,3,4314,311.32,0.07,1997,Furnished,6,8,28,7,2,Medium,No,Yes,"Playground, Clubhouse, Gym, Garden, Pool",South,Owner,Under_Construction
60183,Karnataka,Mangalore,Locality_398,Independent House,5,1556,432.12,0.28,1995,Semi-furnished,13,24,30,4,5,Low,Yes,Yes,Playground,South,Owner,Under_Construction
60184,Odisha,Bhubaneswar,Locality_47,Apartment,3,1196,150.06,0.13,2017,Furnished,21,5,8,8,10,High,Yes,Yes,"Clubhouse, Pool, Gym",West,Broker,Ready_to_Move
60185,Maharashtra,Nagpur,Locality_379,Apartment,3,2422,99.93,0.04,1995,Semi-furnished,8,20,30,3,4,Medium,Yes,No,"Gym, Clubhouse, Garden, Pool, Playground",South,Owner,Ready_to_Move
60186,Madhya Pradesh,Indore,Locality_32,Independent House,5,2746,384.79,0.14,2016,Semi-furnished,27,15,9,5,6,Medium,No,No,"Gym, Playground",East,Builder,Under_Construction
60187,Telangana,Warangal,Locality_85,Independent House,4,3963,391.5,0.1,2006,Semi-furnished,13,5,19,3,9,Low,Yes,Yes,"Pool, Gym, Playground, Garden",West,Broker,Ready_to_Move
60188,Uttarakhand,Dehradun,Locality_95,Villa,5,4339,454.38,0.1,1995,Semi-furnished,30,18,30,4,8,Low,No,Yes,"Clubhouse, Garden, Pool, Playground",South,Owner,Under_Construction
60189,Madhya Pradesh,Indore,Locality_467,Villa,3,2062,497.89,0.24,2001,Semi-furnished,20,7,24,9,8,Medium,Yes,No,Playground,North,Builder,Ready_to_Move
60190,Delhi,Dwarka,Locality_445,Independent House,2,4951,261.43,0.05,1998,Unfurnished,23,2,27,1,7,Low,No,Yes,"Pool, Playground, Clubhouse, Gym",West,Owner,Under_Construction
60191,Maharashtra,Nagpur,Locality_171,Apartment,1,3720,333.45,0.09,2020,Unfurnished,6,2,5,8,10,High,Yes,No,"Garden, Pool",West,Owner,Ready_to_Move
60192,Telangana,Warangal,Locality_449,Apartment,2,1228,313.6,0.26,2020,Semi-furnished,28,30,5,9,4,Medium,No,No,"Garden, Gym",West,Builder,Under_Construction
60193,Uttar Pradesh,Lucknow,Locality_469,Apartment,5,4534,335.96,0.07,2011,Semi-furnished,3,22,14,6,9,Low,Yes,No,"Gym, Pool, Garden, Playground, Clubhouse",West,Broker,Under_Construction
60194,Telangana,Hyderabad,Locality_246,Independent House,2,633,487.1,0.77,2008,Semi-furnished,21,27,17,1,1,High,No,Yes,"Gym, Pool, Playground, Garden",North,Owner,Ready_to_Move
60195,Tamil Nadu,Chennai,Locality_474,Villa,1,1002,393.33,0.39,2005,Furnished,28,1,20,1,1,Medium,No,Yes,"Pool, Garden",South,Owner,Ready_to_Move
60196,Delhi,Dwarka,Locality_366,Villa,2,3860,214.96,0.06,2005,Unfurnished,17,25,20,4,4,Medium,No,Yes,Clubhouse,East,Broker,Under_Construction
60197,West Bengal,Kolkata,Locality_242,Independent House,2,4794,46.13,0.01,2013,Furnished,1,7,12,7,1,High,No,No,"Garden, Playground, Gym, Pool, Clubhouse",North,Broker,Under_Construction
60198,Assam,Guwahati,Locality_251,Apartment,3,4291,87.28,0.02,2022,Unfurnished,10,30,3,2,7,Medium,No,No,"Clubhouse, Pool, Gym",East,Broker,Ready_to_Move
60199,Odisha,Cuttack,Locality_410,Apartment,4,3702,232.62,0.06,2001,Furnished,11,26,24,1,10,Low,No,Yes,"Pool, Gym, Garden, Clubhouse, Playground",West,Owner,Under_Construction
60200,Kerala,Kochi,Locality_8,Villa,2,1045,116.71,0.11,2004,Unfurnished,12,2,21,6,9,Low,Yes,No,"Clubhouse, Pool, Gym, Playground, Garden",South,Broker,Ready_to_Move
60201,Karnataka,Mysore,Locality_405,Villa,1,2823,152.33,0.05,2008,Unfurnished,27,25,17,9,4,Low,Yes,Yes,Pool,East,Builder,Ready_to_Move
60202,Assam,Silchar,Locality_87,Independent House,4,3563,239.18,0.07,2019,Semi-furnished,5,12,6,1,9,High,No,No,"Pool, Gym",South,Owner,Ready_to_Move
60203,Tamil Nadu,Coimbatore,Locality_189,Apartment,2,4364,206.52,0.05,2003,Semi-furnished,27,4,22,8,8,Low,No,No,"Clubhouse, Pool, Garden, Playground",North,Owner,Ready_to_Move
60204,Delhi,Dwarka,Locality_374,Villa,2,711,330.38,0.46,2014,Furnished,6,10,11,9,4,High,Yes,Yes,"Pool, Clubhouse, Garden, Playground",North,Owner,Under_Construction
60205,Bihar,Gaya,Locality_255,Villa,4,2009,79.48,0.04,2012,Semi-furnished,19,2,13,9,4,Medium,No,Yes,"Playground, Gym, Pool, Garden, Clubhouse",East,Broker,Ready_to_Move
60206,Uttar Pradesh,Noida,Locality_349,Villa,4,1726,233.51,0.14,1999,Unfurnished,13,22,26,2,8,Medium,Yes,Yes,"Clubhouse, Playground, Pool, Gym",West,Builder,Under_Construction
60207,Maharashtra,Nagpur,Locality_338,Apartment,4,3757,399.72,0.11,2011,Semi-furnished,5,24,14,7,5,Medium,No,Yes,"Pool, Clubhouse",West,Broker,Under_Construction
60208,Andhra Pradesh,Vishakhapatnam,Locality_17,Independent House,1,2797,186.56,0.07,1993,Unfurnished,30,24,32,4,10,Low,Yes,No,"Pool, Playground, Garden, Clubhouse",West,Owner,Ready_to_Move
60209,Jharkhand,Jamshedpur,Locality_347,Apartment,5,1144,292.98,0.26,2008,Unfurnished,3,12,17,10,5,Medium,Yes,No,"Garden, Pool, Playground, Gym, Clubhouse",South,Builder,Under_Construction
60210,Uttarakhand,Haridwar,Locality_118,Independent House,2,2623,342.6,0.13,2023,Furnished,7,22,2,10,10,Low,No,No,Garden,North,Broker,Ready_to_Move
60211,Rajasthan,Jodhpur,Locality_148,Apartment,5,2190,130.84,0.06,1993,Unfurnished,3,15,32,8,5,Medium,No,No,"Pool, Garden, Playground, Clubhouse, Gym",North,Owner,Ready_to_Move
60212,Assam,Guwahati,Locality_32,Apartment,1,4946,108.42,0.02,2016,Semi-furnished,20,21,9,8,7,Low,No,Yes,"Clubhouse, Garden",East,Broker,Under_Construction
60213,West Bengal,Kolkata,Locality_187,Villa,1,1074,137.19,0.13,1993,Furnished,23,30,32,2,1,Medium,Yes,Yes,"Clubhouse, Garden, Gym, Pool, Playground",North,Owner,Ready_to_Move
60214,Delhi,New Delhi,Locality_129,Independent House,1,4795,58.26,0.01,1993,Semi-furnished,4,5,32,8,7,Low,Yes,No,Pool,North,Owner,Under_Construction
60215,Punjab,Ludhiana,Locality_122,Independent House,4,2895,473.07,0.16,1995,Semi-furnished,16,25,30,3,5,High,No,Yes,Pool,East,Broker,Ready_to_Move
60216,Haryana,Faridabad,Locality_376,Apartment,4,4997,286.89,0.06,1993,Semi-furnished,21,11,32,10,6,Medium,No,No,"Garden, Playground, Clubhouse",East,Builder,Ready_to_Move
60217,West Bengal,Kolkata,Locality_465,Apartment,4,4899,32.22,0.01,1995,Unfurnished,10,29,30,5,4,Medium,Yes,Yes,"Gym, Garden, Playground, Clubhouse, Pool",North,Owner,Ready_to_Move
60218,Chhattisgarh,Bilaspur,Locality_233,Apartment,4,4311,462.82,0.11,2004,Semi-furnished,24,6,21,8,6,Low,Yes,Yes,"Gym, Playground",East,Builder,Ready_to_Move
60219,Bihar,Gaya,Locality_390,Villa,3,4969,492.0,0.1,1997,Furnished,0,10,28,6,8,Low,Yes,Yes,"Playground, Clubhouse, Pool, Garden, Gym",West,Broker,Under_Construction
60220,Assam,Guwahati,Locality_476,Independent House,5,2195,393.13,0.18,2004,Semi-furnished,23,7,21,10,4,Low,Yes,Yes,"Pool, Gym",East,Owner,Ready_to_Move
60221,Jharkhand,Ranchi,Locality_480,Independent House,2,4458,388.38,0.09,2012,Unfurnished,15,17,13,7,8,High,Yes,No,"Pool, Garden, Playground, Clubhouse",North,Owner,Under_Construction
60222,Uttarakhand,Dehradun,Locality_202,Independent House,5,2433,288.75,0.12,1992,Furnished,10,17,33,1,8,Medium,No,Yes,"Gym, Garden, Pool, Clubhouse",South,Owner,Ready_to_Move
60223,Jharkhand,Jamshedpur,Locality_402,Villa,2,1289,360.95,0.28,2020,Unfurnished,1,12,5,7,7,Low,Yes,Yes,"Garden, Clubhouse, Pool, Gym, Playground",North,Owner,Ready_to_Move
60224,Jharkhand,Jamshedpur,Locality_320,Apartment,4,1668,494.01,0.3,1998,Furnished,26,12,27,10,5,Low,Yes,No,"Clubhouse, Garden",West,Owner,Under_Construction
60225,Andhra Pradesh,Vijayawada,Locality_190,Villa,4,2143,81.05,0.04,1993,Furnished,30,21,32,7,9,Low,No,No,Clubhouse,West,Owner,Under_Construction
60226,West Bengal,Durgapur,Locality_12,Villa,4,3763,281.9,0.07,2011,Furnished,28,29,14,10,4,High,No,No,Gym,West,Builder,Under_Construction
60227,Assam,Guwahati,Locality_170,Independent House,1,4205,228.27,0.05,2000,Unfurnished,12,19,25,9,8,High,No,No,"Clubhouse, Garden",West,Broker,Under_Construction
60228,Jharkhand,Jamshedpur,Locality_152,Independent House,2,1354,15.68,0.01,2011,Furnished,24,25,14,3,6,Medium,Yes,Yes,"Garden, Gym, Playground, Pool, Clubhouse",North,Broker,Under_Construction
60229,Rajasthan,Jodhpur,Locality_227,Villa,1,3812,171.54,0.04,2020,Semi-furnished,21,8,5,8,5,Low,No,No,Playground,East,Broker,Ready_to_Move
60230,Maharashtra,Pune,Locality_434,Apartment,4,2603,120.45,0.05,1993,Semi-furnished,27,5,32,5,10,High,No,No,"Gym, Pool, Clubhouse, Garden",South,Owner,Under_Construction
60231,Gujarat,Surat,Locality_447,Villa,5,1623,42.64,0.03,1993,Unfurnished,6,7,32,7,3,Medium,No,Yes,Gym,East,Builder,Under_Construction
60232,Chhattisgarh,Bilaspur,Locality_41,Apartment,2,2986,25.95,0.01,2009,Unfurnished,21,6,16,8,4,High,Yes,Yes,"Garden, Pool, Clubhouse",East,Broker,Under_Construction
60233,Kerala,Kochi,Locality_231,Independent House,4,2946,266.02,0.09,1994,Semi-furnished,29,26,31,7,4,Medium,Yes,Yes,"Gym, Clubhouse, Playground",West,Builder,Under_Construction
60234,Karnataka,Bangalore,Locality_468,Independent House,4,3227,348.45,0.11,2002,Furnished,19,29,23,4,4,High,No,No,"Pool, Playground, Gym, Garden",East,Owner,Under_Construction
60235,Madhya Pradesh,Bhopal,Locality_321,Villa,3,1426,319.37,0.22,2017,Furnished,13,15,8,4,7,Medium,Yes,No,"Garden, Clubhouse, Gym, Pool, Playground",South,Owner,Ready_to_Move
60236,West Bengal,Kolkata,Locality_81,Apartment,2,4920,199.53,0.04,2004,Semi-furnished,17,15,21,2,4,Low,Yes,Yes,"Pool, Playground, Garden, Clubhouse, Gym",West,Owner,Ready_to_Move
60237,Delhi,Dwarka,Locality_372,Independent House,1,1260,106.81,0.08,2001,Semi-furnished,15,25,24,3,9,High,No,No,"Clubhouse, Gym, Garden",West,Broker,Under_Construction
60238,Assam,Silchar,Locality_231,Villa,5,4126,35.89,0.01,2015,Furnished,17,18,10,4,6,High,No,No,"Clubhouse, Gym, Playground, Pool, Garden",East,Builder,Ready_to_Move
60239,Madhya Pradesh,Indore,Locality_280,Villa,5,4855,78.62,0.02,2015,Furnished,7,15,10,6,10,Medium,No,No,"Gym, Clubhouse",North,Broker,Under_Construction
60240,Karnataka,Mangalore,Locality_88,Villa,4,1416,105.52,0.07,1995,Furnished,30,9,30,4,7,Medium,Yes,Yes,Playground,East,Broker,Under_Construction
60241,Haryana,Gurgaon,Locality_246,Villa,3,1207,61.86,0.05,1999,Furnished,7,6,26,10,3,Medium,Yes,Yes,"Garden, Gym, Clubhouse, Playground, Pool",East,Broker,Ready_to_Move
60242,Andhra Pradesh,Vijayawada,Locality_187,Villa,5,4796,380.76,0.08,2007,Semi-furnished,24,1,18,1,9,Medium,No,Yes,"Pool, Playground, Clubhouse, Gym",South,Owner,Ready_to_Move
60243,Karnataka,Bangalore,Locality_472,Apartment,2,2427,486.4,0.2,2011,Furnished,10,25,14,1,10,High,No,No,"Garden, Pool, Clubhouse, Playground, Gym",West,Builder,Ready_to_Move
60244,Chhattisgarh,Bilaspur,Locality_248,Villa,4,1161,139.29,0.12,2020,Semi-furnished,23,22,5,7,4,Medium,No,Yes,"Pool, Garden, Gym, Clubhouse",North,Builder,Under_Construction
60245,Uttar Pradesh,Noida,Locality_156,Independent House,5,2102,317.6,0.15,2001,Semi-furnished,24,4,24,1,7,Medium,No,No,Playground,North,Owner,Under_Construction
60246,Tamil Nadu,Coimbatore,Locality_178,Apartment,5,4804,88.09,0.02,1990,Unfurnished,9,26,35,5,7,Low,Yes,Yes,"Clubhouse, Garden, Playground",East,Broker,Ready_to_Move
60247,Jharkhand,Jamshedpur,Locality_426,Apartment,4,2347,184.26,0.08,2003,Furnished,6,12,22,2,8,High,No,No,Clubhouse,North,Builder,Under_Construction
60248,Tamil Nadu,Coimbatore,Locality_262,Villa,4,1630,449.56,0.28,1991,Unfurnished,15,6,34,10,3,Medium,No,Yes,"Playground, Garden, Pool, Clubhouse",West,Builder,Under_Construction
60249,West Bengal,Durgapur,Locality_262,Villa,4,4150,430.88,0.1,2004,Semi-furnished,13,28,21,4,1,Medium,No,No,Pool,South,Builder,Ready_to_Move
60250,Telangana,Hyderabad,Locality_105,Independent House,3,2013,336.29,0.17,2021,Semi-furnished,3,3,4,3,2,High,Yes,Yes,"Playground, Pool, Gym, Clubhouse",South,Broker,Under_Construction
60251,Karnataka,Bangalore,Locality_372,Apartment,5,1845,332.51,0.18,1991,Unfurnished,2,3,34,2,7,High,No,Yes,"Playground, Gym, Clubhouse, Garden, Pool",East,Builder,Ready_to_Move
60252,Punjab,Amritsar,Locality_165,Apartment,5,4155,448.21,0.11,2007,Furnished,4,29,18,1,1,High,No,No,"Pool, Playground, Garden, Clubhouse, Gym",East,Broker,Under_Construction
60253,Chhattisgarh,Bilaspur,Locality_433,Villa,2,4257,486.72,0.11,2009,Semi-furnished,14,10,16,1,4,Medium,Yes,Yes,"Gym, Playground, Clubhouse, Pool, Garden",South,Broker,Under_Construction
60254,Madhya Pradesh,Bhopal,Locality_121,Villa,3,513,345.03,0.67,2022,Semi-furnished,12,14,3,9,1,Low,No,No,"Clubhouse, Pool, Playground",South,Owner,Under_Construction
60255,Assam,Silchar,Locality_105,Apartment,3,1321,114.93,0.09,2014,Furnished,19,10,11,7,9,High,Yes,No,"Pool, Gym",North,Broker,Ready_to_Move
60256,Jharkhand,Jamshedpur,Locality_195,Independent House,3,1376,310.83,0.23,2014,Semi-furnished,19,26,11,8,4,Low,No,No,"Playground, Garden, Clubhouse",East,Broker,Ready_to_Move
60257,Telangana,Hyderabad,Locality_416,Independent House,5,1989,208.51,0.1,2015,Semi-furnished,30,30,10,10,5,Medium,Yes,Yes,"Garden, Gym, Clubhouse",East,Builder,Under_Construction
60258,Haryana,Faridabad,Locality_89,Apartment,5,4808,73.63,0.02,2021,Semi-furnished,11,2,4,7,5,Medium,No,No,"Garden, Playground, Pool, Gym, Clubhouse",North,Builder,Under_Construction
60259,Punjab,Amritsar,Locality_57,Villa,3,2014,78.55,0.04,1997,Unfurnished,8,26,28,2,9,High,No,Yes,"Playground, Pool",South,Builder,Ready_to_Move
60260,Uttarakhand,Haridwar,Locality_7,Apartment,5,2355,96.91,0.04,1999,Unfurnished,1,15,26,10,7,Medium,No,No,"Playground, Pool, Garden, Clubhouse, Gym",North,Owner,Under_Construction
60261,Chhattisgarh,Raipur,Locality_19,Villa,4,2365,409.04,0.17,2009,Semi-furnished,19,11,16,1,3,Medium,No,Yes,"Garden, Clubhouse, Pool",North,Owner,Ready_to_Move
60262,Delhi,New Delhi,Locality_98,Apartment,3,592,484.71,0.82,2014,Furnished,16,27,11,10,9,Medium,No,No,"Garden, Gym, Playground",East,Owner,Under_Construction
60263,Chhattisgarh,Bilaspur,Locality_153,Villa,4,2771,350.63,0.13,2006,Unfurnished,15,12,19,8,10,Low,No,Yes,"Clubhouse, Gym, Playground, Pool",East,Broker,Under_Construction
60264,Punjab,Ludhiana,Locality_178,Villa,4,2922,281.29,0.1,2014,Semi-furnished,16,15,11,4,6,Medium,No,No,"Playground, Gym, Pool",North,Owner,Under_Construction
60265,Punjab,Ludhiana,Locality_196,Apartment,2,2384,451.58,0.19,1995,Unfurnished,28,4,30,3,3,Low,No,No,Garden,North,Owner,Ready_to_Move
60266,Maharashtra,Pune,Locality_28,Villa,3,2351,355.65,0.15,2022,Unfurnished,3,2,3,8,1,High,Yes,Yes,"Playground, Pool, Gym, Clubhouse, Garden",East,Builder,Ready_to_Move
60267,Uttarakhand,Dehradun,Locality_294,Independent House,4,4361,294.5,0.07,1999,Furnished,21,24,26,5,6,Low,No,Yes,Gym,East,Builder,Under_Construction
60268,Rajasthan,Jaipur,Locality_360,Independent House,5,4239,48.4,0.01,2003,Furnished,11,4,22,1,1,Low,Yes,No,"Pool, Garden, Gym, Playground, Clubhouse",North,Broker,Under_Construction
60269,Chhattisgarh,Bilaspur,Locality_395,Villa,3,4875,449.26,0.09,2007,Unfurnished,11,5,18,1,3,Medium,Yes,Yes,"Clubhouse, Pool",North,Builder,Under_Construction
